ID,Merge commit SHA,Parent1,Parent2,Merge Date,File,Topic Branch Version,Mainline Version
301,4bb5b4100d0687f29d758ce5a329c831c563ebe5,4d0feff2efc358914f2d29634eafdb4dec1e5c0f,b5aee2075f1b5a9fd6a3a0f3b7594e5d51c57b33,Fri Feb 12 15:53:31 CET 2016,core/src/test/java/org/elasticsearch/indices/store/IndicesStoreTests.java,"IndexShardRoutingTable.Builder routingTable = new IndexShardRoutingTable.Builder(new ShardId(""test"", 1));         final int primaryTerm = randomInt(200);","IndexShardRoutingTable.Builder routingTable = new IndexShardRoutingTable.Builder(new ShardId(""test"", ""_na_"", 1));"
302,eed557742f5db7cd82d22b69a84220cc598fd744,04681ef6165a40192a6e268ca2df861d9d017f47,bbeb09eae7ac3c5d9837bb26eacfac6bba468929,Fri Feb 12 00:30:58 CET 2016,core/src/main/java/org/elasticsearch/search/suggest/SuggestParseElement.java,if (suggestText != null && prefix == null) {                         suggestionContext.setPrefix(suggestText);                         suggestionContext.setText(suggestText);                     } else if (suggestText == null && prefix != null) {                         suggestionContext.setPrefix(prefix);                         suggestionContext.setText(prefix);                     } else if (regex != null) {                         suggestionContext.setRegex(regex);                         suggestionContext.setText(regex);                     }                     suggestionContext.setShardContext(shardContext);,if (suggestText != null) {                         suggestionContext.setText(suggestText);                     }                     if (prefix != null) {                         suggestionContext.setPrefix(prefix);                     }                     if (regex != null) {                         suggestionContext.setRegex(regex);                     }                     if (suggestText != null && prefix == null) {                         suggestionContext.setPrefix(suggestText);                         suggestionContext.setText(suggestText);                     } else if (suggestText == null && prefix != null) {                         suggestionContext.setPrefix(prefix);                         suggestionContext.setText(prefix);                     } else if (regex != null) {                         suggestionContext.setRegex(regex);                         suggestionContext.setText(regex);                     }
303,eed557742f5db7cd82d22b69a84220cc598fd744,04681ef6165a40192a6e268ca2df861d9d017f47,bbeb09eae7ac3c5d9837bb26eacfac6bba468929,Fri Feb 12 00:30:58 CET 2016,core/src/main/java/org/elasticsearch/search/suggest/completion/CompletionSuggestParser.java,"final CompletionSuggestionContext suggestion = new CompletionSuggestionContext(completionSuggester, mapperService);",final CompletionSuggestionContext suggestion = new CompletionSuggestionContext(shardContext);
304,eed557742f5db7cd82d22b69a84220cc598fd744,04681ef6165a40192a6e268ca2df861d9d017f47,bbeb09eae7ac3c5d9837bb26eacfac6bba468929,Fri Feb 12 00:30:58 CET 2016,core/src/main/java/org/elasticsearch/search/suggest/completion/CompletionSuggester.java,static final CompletionSuggester PROTOTYPE = new CompletionSuggester();,public static final CompletionSuggester PROTOTYPE = new CompletionSuggester();
305,eed557742f5db7cd82d22b69a84220cc598fd744,04681ef6165a40192a6e268ca2df861d9d017f47,bbeb09eae7ac3c5d9837bb26eacfac6bba468929,Fri Feb 12 00:30:58 CET 2016,core/src/main/java/org/elasticsearch/search/suggest/phrase/DirectCandidateGeneratorBuilder.java,"transferIfNotNull(this.minWordLength, generator::minWordLength);","transferIfNotNull(this.minWordLength, generator::minQueryLength);"
306,eed557742f5db7cd82d22b69a84220cc598fd744,04681ef6165a40192a6e268ca2df861d9d017f47,bbeb09eae7ac3c5d9837bb26eacfac6bba468929,Fri Feb 12 00:30:58 CET 2016,core/src/main/java/org/elasticsearch/search/suggest/phrase/PhraseSuggester.java,static PhraseSuggester PROTOTYPE;,public static final PhraseSuggester PROTOTYPE = new PhraseSuggester();
307,eed557742f5db7cd82d22b69a84220cc598fd744,04681ef6165a40192a6e268ca2df861d9d017f47,bbeb09eae7ac3c5d9837bb26eacfac6bba468929,Fri Feb 12 00:30:58 CET 2016,core/src/main/java/org/elasticsearch/search/suggest/term/TermSuggester.java,static final TermSuggester PROTOTYPE = new TermSuggester();,public static final TermSuggester PROTOTYPE = new TermSuggester();
308,eed557742f5db7cd82d22b69a84220cc598fd744,04681ef6165a40192a6e268ca2df861d9d017f47,bbeb09eae7ac3c5d9837bb26eacfac6bba468929,Fri Feb 12 00:30:58 CET 2016,core/src/test/java/org/elasticsearch/search/suggest/AbstractSuggestionBuilderTestCase.java,"suggesters = new Suggesters(Collections.emptyMap(), scriptService, null);",suggesters = new Suggesters(Collections.emptyMap());
309,eed557742f5db7cd82d22b69a84220cc598fd744,04681ef6165a40192a6e268ca2df861d9d017f47,bbeb09eae7ac3c5d9837bb26eacfac6bba468929,Fri Feb 12 00:30:58 CET 2016,core/src/test/java/org/elasticsearch/search/suggest/AbstractSuggestionBuilderTestCase.java,"suggestBuilder.setText(randomAsciiOfLength(10));             SB suggestionBuilder = randomTestBuilder();             suggestBuilder.addSuggestion(suggestionBuilder);             if (suggestionBuilder.text() == null) {                 // we either need suggestion text or global text                 suggestBuilder.setText(""This is some global Text"");             }             if (suggestionBuilder.text() != null && suggestionBuilder.prefix() != null) {                 suggestionBuilder.prefix(null);             }             XContentBuilder xContentBuilder = XContentFactory.contentBuilder(randomFrom(XContentType.values()));             if (randomBoolean()) {                 xContentBuilder.prettyPrint();             }             suggestBuilder.toXContent(xContentBuilder, ToXContent.EMPTY_PARAMS);             System.out.println(suggestBuilder);             XContentParser parser = XContentHelper.createParser(xContentBuilder.bytes());             parser.nextToken(); // set cursor to START_OBJECT             SuggestionSearchContext suggestionSearchContext = parseElement.parseInternal(parser, mockShardContext);             SuggestionContext oldSchoolContext = suggestionSearchContext.suggestions().get(suggestionBuilder.name());             SuggestionContext newSchoolContext = suggestionBuilder.build(mockShardContext, suggestBuilder.getGlobalText());             assertNotSame(oldSchoolContext, newSchoolContext);             // deep comparison of analyzers is difficult here, but we check they are same class             if (oldSchoolContext.getAnalyzer() == null) {                 assertNull(newSchoolContext.getAnalyzer());             } else if (newSchoolContext.getAnalyzer() == null) {                 assertNull(oldSchoolContext.getAnalyzer());             } else {                 assertEquals(oldSchoolContext.getAnalyzer().getClass(), newSchoolContext.getAnalyzer().getClass());             }             assertEquals(oldSchoolContext.getField(), newSchoolContext.getField());             // TODO consolidate text/prefix/regex             //assertEquals(oldSchoolContext.getPrefix(), newSchoolContext.getPrefix());             //assertEquals(oldSchoolContext.getRegex(), newSchoolContext.getRegex());             assertEquals(oldSchoolContext.getShardSize(), newSchoolContext.getShardSize());             assertEquals(oldSchoolContext.getSize(), newSchoolContext.getSize());             assertEquals(oldSchoolContext.getSuggester().getClass(), newSchoolContext.getSuggester().getClass());             // TODO consolidate text/prefix/regex             //assertEquals(oldSchoolContext.getText(), newSchoolContext.getText());             assertEquals(oldSchoolContext.getClass(), newSchoolContext.getClass());             assertSuggestionContext(oldSchoolContext, newSchoolContext);","SB suggestionBuilder = randomTestBuilder();             suggestBuilder.addSuggestion(suggestionBuilder);             if (suggestionBuilder.text() == null) {                 // we either need suggestion text or global text                 suggestBuilder.setText(randomAsciiOfLengthBetween(5, 50));             }             if (suggestionBuilder.text() != null && suggestionBuilder.prefix() != null) {                 suggestionBuilder.prefix(null);             }             XContentBuilder xContentBuilder = XContentFactory.contentBuilder(randomFrom(XContentType.values()));             if (randomBoolean()) {                 xContentBuilder.prettyPrint();             }             suggestBuilder.toXContent(xContentBuilder, ToXContent.EMPTY_PARAMS);             XContentParser parser = XContentHelper.createParser(xContentBuilder.bytes());             parser.nextToken(); // set cursor to START_OBJECT             SuggestionSearchContext parsedSuggestionSearchContext = parseElement.parseInternal(parser, mockShardContext);             SuggestionSearchContext buildSuggestSearchContext = suggestBuilder.build(mockShardContext);             assertEquals(parsedSuggestionSearchContext.suggestions().size(), buildSuggestSearchContext.suggestions().size());             Iterator<Entry<String, SuggestionContext>> iterator = buildSuggestSearchContext.suggestions().entrySet().iterator();             for (Entry<String, SuggestionContext> entry : parsedSuggestionSearchContext.suggestions().entrySet()) {                 Entry<String, SuggestionContext> other = iterator.next();                 assertEquals(entry.getKey(), other.getKey());                 SuggestionContext oldSchoolContext = entry.getValue();                 SuggestionContext newSchoolContext = other.getValue();                 assertNotSame(oldSchoolContext, newSchoolContext);                 // deep comparison of analyzers is difficult here, but we check they are set or not set                 if (oldSchoolContext.getAnalyzer() != null) {                     assertNotNull(newSchoolContext.getAnalyzer());                 } else {                     assertNull(newSchoolContext.getAnalyzer());                 }                 assertEquals(oldSchoolContext.getField(), newSchoolContext.getField());                 assertEquals(oldSchoolContext.getPrefix(), newSchoolContext.getPrefix());                 assertEquals(oldSchoolContext.getRegex(), newSchoolContext.getRegex());                 assertEquals(oldSchoolContext.getShardSize(), newSchoolContext.getShardSize());                 assertEquals(oldSchoolContext.getSize(), newSchoolContext.getSize());                 assertEquals(oldSchoolContext.getSuggester().getClass(), newSchoolContext.getSuggester().getClass());                 assertEquals(oldSchoolContext.getText(), newSchoolContext.getText());                 assertEquals(oldSchoolContext.getClass(), newSchoolContext.getClass());                 assertSuggestionContext(oldSchoolContext, newSchoolContext);             }"
310,eed557742f5db7cd82d22b69a84220cc598fd744,04681ef6165a40192a6e268ca2df861d9d017f47,bbeb09eae7ac3c5d9837bb26eacfac6bba468929,Fri Feb 12 00:30:58 CET 2016,core/src/test/java/org/elasticsearch/search/suggest/term/TermSuggestionBuilderTests.java,"@SuppressWarnings(""unchecked"")         TermSuggestionContext oldContext = (TermSuggestionContext) oldSuggestion;         @SuppressWarnings(""unchecked"")         TermSuggestionContext newContext = (TermSuggestionContext) newSuggestion;         assertSpellcheckerSettings(oldContext.getDirectSpellCheckerSettings(), newContext.getDirectSpellCheckerSettings());",// put assertions on TermSuggestionContext here
311,c1d44780675a9ff43e87a44f62969a0214928988,a034e12bfa04044dead41956f14d0d53d7bb7438,7b5ed21d0dda532d43af51d3b5cd44ae6f4b82ed,Tue Feb 02 00:33:09 CET 2016,core/src/main/java/org/elasticsearch/action/support/TransportAction.java,"public final void execute(Task task, Request request, ActionListener<Response> listener) {         ActionRequestValidationException validationException = request.validate();         if (validationException != null) {             listener.onFailure(validationException);             return;         }         if (filters.length == 0) {             try {                 doExecute(task, request, listener);             } catch(Throwable t) {                 logger.trace(""Error during transport action execution."", t);                 listener.onFailure(t);             }         } else {             RequestFilterChain<Request, Response> requestFilterChain = new RequestFilterChain<>(this, logger);             requestFilterChain.proceed(task, actionName, request, listener);         }     }","public final Task execute(Request request, TaskListener<Response> listener) {         Task task = taskManager.register(""transport"", actionName, request);         execute(task, request, new ActionListener<Response>() {             @Override             public void onResponse(Response response) {                 if (task != null) {                     taskManager.unregister(task);                 }                 listener.onResponse(task, response);             }             @Override             public void onFailure(Throwable e) {                 if (task != null) {                     taskManager.unregister(task);                 }                 listener.onFailure(task, e);             }         });         return task;     }"
312,c1d44780675a9ff43e87a44f62969a0214928988,a034e12bfa04044dead41956f14d0d53d7bb7438,7b5ed21d0dda532d43af51d3b5cd44ae6f4b82ed,Tue Feb 02 00:33:09 CET 2016,core/src/main/java/org/elasticsearch/search/builder/SearchSourceBuilder.java,"builder.parseXContent(parser, context);","XContentParser.Token token = parser.currentToken();         String currentFieldName = null;         if (token != XContentParser.Token.START_OBJECT && (token = parser.nextToken()) != XContentParser.Token.START_OBJECT) {             throw new ParsingException(parser.getTokenLocation(), ""Expected ["" + XContentParser.Token.START_OBJECT + ""] but found ["" + token + ""]"",                     parser.getTokenLocation());         }         while ((token = parser.nextToken()) != XContentParser.Token.END_OBJECT) {             if (token == XContentParser.Token.FIELD_NAME) {                 currentFieldName = parser.currentName();             } else if (token.isValue()) {                 if (context.parseFieldMatcher().match(currentFieldName, FROM_FIELD)) {                     builder.from = parser.intValue();                 } else if (context.parseFieldMatcher().match(currentFieldName, SIZE_FIELD)) {                     builder.size = parser.intValue();                 } else if (context.parseFieldMatcher().match(currentFieldName, TIMEOUT_FIELD)) {                     builder.timeoutInMillis = parser.longValue();                 } else if (context.parseFieldMatcher().match(currentFieldName, TERMINATE_AFTER_FIELD)) {                     builder.terminateAfter = parser.intValue();                 } else if (context.parseFieldMatcher().match(currentFieldName, MIN_SCORE_FIELD)) {                     builder.minScore = parser.floatValue();                 } else if (context.parseFieldMatcher().match(currentFieldName, VERSION_FIELD)) {                     builder.version = parser.booleanValue();                 } else if (context.parseFieldMatcher().match(currentFieldName, EXPLAIN_FIELD)) {                     builder.explain = parser.booleanValue();                 } else if (context.parseFieldMatcher().match(currentFieldName, TRACK_SCORES_FIELD)) {                     builder.trackScores = parser.booleanValue();                 } else if (context.parseFieldMatcher().match(currentFieldName, _SOURCE_FIELD)) {                     builder.fetchSourceContext = FetchSourceContext.parse(parser, context);                 } else if (context.parseFieldMatcher().match(currentFieldName, FIELDS_FIELD)) {                     List<String> fieldNames = new ArrayList<>();                     fieldNames.add(parser.text());                     builder.fieldNames = fieldNames;                 } else if (context.parseFieldMatcher().match(currentFieldName, SORT_FIELD)) {                     builder.sort(parser.text());                 } else if (context.parseFieldMatcher().match(currentFieldName, PROFILE_FIELD)) {                     builder.profile = parser.booleanValue();                 } else {                     throw new ParsingException(parser.getTokenLocation(), ""Unknown key for a "" + token + "" in ["" + currentFieldName + ""]."",                             parser.getTokenLocation());                 }             } else if (token == XContentParser.Token.START_OBJECT) {                 if (context.parseFieldMatcher().match(currentFieldName, QUERY_FIELD)) {                     builder.queryBuilder = context.parseInnerQueryBuilder();                 } else if (context.parseFieldMatcher().match(currentFieldName, POST_FILTER_FIELD)) {                     builder.postQueryBuilder = context.parseInnerQueryBuilder();                 } else if (context.parseFieldMatcher().match(currentFieldName, _SOURCE_FIELD)) {                     builder.fetchSourceContext = FetchSourceContext.parse(parser, context);                 } else if (context.parseFieldMatcher().match(currentFieldName, SCRIPT_FIELDS_FIELD)) {                     List<ScriptField> scriptFields = new ArrayList<>();                     while ((token = parser.nextToken()) != XContentParser.Token.END_OBJECT) {                         String scriptFieldName = parser.currentName();                         token = parser.nextToken();                         if (token == XContentParser.Token.START_OBJECT) {                             Script script = null;                             boolean ignoreFailure = false;                             while ((token = parser.nextToken()) != XContentParser.Token.END_OBJECT) {                                 if (token == XContentParser.Token.FIELD_NAME) {                                     currentFieldName = parser.currentName();                                 } else if (token.isValue()) {                                     if (context.parseFieldMatcher().match(currentFieldName, SCRIPT_FIELD)) {                                         script = Script.parse(parser, context.parseFieldMatcher());                                     } else if (context.parseFieldMatcher().match(currentFieldName, IGNORE_FAILURE_FIELD)) {                                         ignoreFailure = parser.booleanValue();                                     } else {                                         throw new ParsingException(parser.getTokenLocation(), ""Unknown key for a "" + token + "" in ["" + currentFieldName                                                 + ""]."", parser.getTokenLocation());                                     }                                 } else if (token == XContentParser.Token.START_OBJECT) {                                     if (context.parseFieldMatcher().match(currentFieldName, SCRIPT_FIELD)) {                                         script = Script.parse(parser, context.parseFieldMatcher());                                     } else {                                         throw new ParsingException(parser.getTokenLocation(), ""Unknown key for a "" + token + "" in ["" + currentFieldName                                                 + ""]."", parser.getTokenLocation());                                     }                                 } else {                                     throw new ParsingException(parser.getTokenLocation(), ""Unknown key for a "" + token + "" in ["" + currentFieldName                                             + ""]."", parser.getTokenLocation());                                 }                             }                             scriptFields.add(new ScriptField(scriptFieldName, script, ignoreFailure));                         } else {                             throw new ParsingException(parser.getTokenLocation(), ""Expected ["" + XContentParser.Token.START_OBJECT + ""] in [""                                     + currentFieldName + ""] but found ["" + token + ""]"", parser.getTokenLocation());                         }                     }                     builder.scriptFields = scriptFields;                 } else if (context.parseFieldMatcher().match(currentFieldName, INDICES_BOOST_FIELD)) {                     ObjectFloatHashMap<String> indexBoost = new ObjectFloatHashMap<String>();                     while ((token = parser.nextToken()) != XContentParser.Token.END_OBJECT) {                         if (token == XContentParser.Token.FIELD_NAME) {                             currentFieldName = parser.currentName();                         } else if (token.isValue()) {                             indexBoost.put(currentFieldName, parser.floatValue());                         } else {                             throw new ParsingException(parser.getTokenLocation(), ""Unknown key for a "" + token + "" in ["" + currentFieldName + ""]."",                                     parser.getTokenLocation());                         }                     }                     builder.indexBoost = indexBoost;                 } else if (context.parseFieldMatcher().match(currentFieldName, AGGREGATIONS_FIELD)) {                     List<BytesReference> aggregations = new ArrayList<>();                     while ((token = parser.nextToken()) != XContentParser.Token.END_OBJECT) {                         currentFieldName = parser.currentName();                         token = parser.nextToken();                         if (token == XContentParser.Token.START_OBJECT) {                             XContentBuilder xContentBuilder = XContentFactory.jsonBuilder();                             xContentBuilder.startObject();                             xContentBuilder.field(currentFieldName);                             xContentBuilder.copyCurrentStructure(parser);                             xContentBuilder.endObject();                             aggregations.add(xContentBuilder.bytes());                         } else {                             throw new ParsingException(parser.getTokenLocation(), ""Unknown key for a "" + token + "" in ["" + currentFieldName + ""]."",                                     parser.getTokenLocation());                         }                     }                     builder.aggregations = aggregations;                 } else if (context.parseFieldMatcher().match(currentFieldName, HIGHLIGHT_FIELD)) {                     builder.highlightBuilder = HighlightBuilder.PROTOTYPE.fromXContent(context);                 } else if (context.parseFieldMatcher().match(currentFieldName, INNER_HITS_FIELD)) {                     XContentBuilder xContentBuilder = XContentFactory.jsonBuilder().copyCurrentStructure(parser);                     builder.innerHitsBuilder = xContentBuilder.bytes();                 } else if (context.parseFieldMatcher().match(currentFieldName, SUGGEST_FIELD)) {                     XContentBuilder xContentBuilder = XContentFactory.jsonBuilder().copyCurrentStructure(parser);                     builder.suggestBuilder = xContentBuilder.bytes();                 } else if (context.parseFieldMatcher().match(currentFieldName, SORT_FIELD)) {                     List<BytesReference> sorts = new ArrayList<>();                     XContentBuilder xContentBuilder = XContentFactory.jsonBuilder().copyCurrentStructure(parser);                     sorts.add(xContentBuilder.bytes());                     builder.sorts = sorts;                 } else if (context.parseFieldMatcher().match(currentFieldName, EXT_FIELD)) {                     XContentBuilder xContentBuilder = XContentFactory.jsonBuilder().copyCurrentStructure(parser);                     builder.ext = xContentBuilder.bytes();                 } else {                     throw new ParsingException(parser.getTokenLocation(), ""Unknown key for a "" + token + "" in ["" + currentFieldName + ""]."",                             parser.getTokenLocation());                 }             } else if (token == XContentParser.Token.START_ARRAY) {                 if (context.parseFieldMatcher().match(currentFieldName, FIELDS_FIELD)) {                     List<String> fieldNames = new ArrayList<>();                     while ((token = parser.nextToken()) != XContentParser.Token.END_ARRAY) {                         if (token == XContentParser.Token.VALUE_STRING) {                             fieldNames.add(parser.text());                         } else {                             throw new ParsingException(parser.getTokenLocation(), ""Expected ["" + XContentParser.Token.VALUE_STRING + ""] in [""                                     + currentFieldName + ""] but found ["" + token + ""]"", parser.getTokenLocation());                         }                     }                     builder.fieldNames = fieldNames;                 } else if (context.parseFieldMatcher().match(currentFieldName, FIELDDATA_FIELDS_FIELD)) {                     List<String> fieldDataFields = new ArrayList<>();                     while ((token = parser.nextToken()) != XContentParser.Token.END_ARRAY) {                         if (token == XContentParser.Token.VALUE_STRING) {                             fieldDataFields.add(parser.text());                         } else {                             throw new ParsingException(parser.getTokenLocation(), ""Expected ["" + XContentParser.Token.VALUE_STRING + ""] in [""                                     + currentFieldName + ""] but found ["" + token + ""]"", parser.getTokenLocation());                         }                     }                     builder.fieldDataFields = fieldDataFields;                 } else if (context.parseFieldMatcher().match(currentFieldName, SORT_FIELD)) {                     List<BytesReference> sorts = new ArrayList<>();                     while ((token = parser.nextToken()) != XContentParser.Token.END_ARRAY) {                         XContentBuilder xContentBuilder = XContentFactory.jsonBuilder().copyCurrentStructure(parser);                         sorts.add(xContentBuilder.bytes());                     }                     builder.sorts = sorts;                 } else if (context.parseFieldMatcher().match(currentFieldName, RESCORE_FIELD)) {                     List<RescoreBuilder<?>> rescoreBuilders = new ArrayList<>();                     while ((token = parser.nextToken()) != XContentParser.Token.END_ARRAY) {                         rescoreBuilders.add(RescoreBuilder.parseFromXContent(context));                     }                     builder.rescoreBuilders = rescoreBuilders;                 } else if (context.parseFieldMatcher().match(currentFieldName, STATS_FIELD)) {                     List<String> stats = new ArrayList<>();                     while ((token = parser.nextToken()) != XContentParser.Token.END_ARRAY) {                         if (token == XContentParser.Token.VALUE_STRING) {                             stats.add(parser.text());                         } else {                             throw new ParsingException(parser.getTokenLocation(), ""Expected ["" + XContentParser.Token.VALUE_STRING + ""] in [""                                     + currentFieldName + ""] but found ["" + token + ""]"", parser.getTokenLocation());                         }                     }                     builder.stats = stats;                 } else if (context.parseFieldMatcher().match(currentFieldName, _SOURCE_FIELD)) {                     builder.fetchSourceContext = FetchSourceContext.parse(parser, context);                 } else if (context.parseFieldMatcher().match(currentFieldName, SEARCH_AFTER)) {                     builder.searchAfterBuilder = SearchAfterBuilder.PROTOTYPE.fromXContent(parser, context.parseFieldMatcher());                 } else {                     throw new ParsingException(parser.getTokenLocation(), ""Unknown key for a "" + token + "" in ["" + currentFieldName + ""]."",                             parser.getTokenLocation());                 }             } else {                 throw new ParsingException(parser.getTokenLocation(), ""Unknown key for a "" + token + "" in ["" + currentFieldName + ""]."",                         parser.getTokenLocation());             }         }"
313,a241983c9d7def1927406cf7db9a9b5c7c23442a,859f9e69b7927d06fa866b6fd3016366ddff52ba,ed7bc5ba16d8746de5f709508db6d3d3c60ef574,Mon Feb 01 14:38:33 CET 2016,core/src/test/java/org/elasticsearch/search/aggregations/bucket/FilterIT.java,".addAggregation(histogram(""histo"").field(""value"").interval(1l).minDocCount(0)                         .subAggregation(filter(""filter"", matchAllQuery())))",".addAggregation(histogram(""histo"").field(""value"").interval(1L).minDocCount(0)                         .subAggregation(filter(""filter"").filter(matchAllQuery())))"
314,a241983c9d7def1927406cf7db9a9b5c7c23442a,859f9e69b7927d06fa866b6fd3016366ddff52ba,ed7bc5ba16d8746de5f709508db6d3d3c60ef574,Mon Feb 01 14:38:33 CET 2016,core/src/test/java/org/elasticsearch/search/aggregations/bucket/FiltersIT.java,".addAggregation(histogram(""histo"").field(""value"").interval(1l).minDocCount(0)                         .subAggregation(filters(""filters"", new KeyedFilter(""all"", matchAllQuery()))))",".addAggregation(histogram(""histo"").field(""value"").interval(1L).minDocCount(0)                         .subAggregation(filters(""filters"").filter(""all"", matchAllQuery())))"
315,a241983c9d7def1927406cf7db9a9b5c7c23442a,859f9e69b7927d06fa866b6fd3016366ddff52ba,ed7bc5ba16d8746de5f709508db6d3d3c60ef574,Mon Feb 01 14:38:33 CET 2016,core/src/test/java/org/elasticsearch/search/aggregations/bucket/GeoDistanceIT.java,".addAggregation(histogram(""histo"").field(""value"").interval(1l).minDocCount(0)                         .subAggregation(geoDistance(""geo_dist"", new GeoPoint(52.3760, 4.894)).field(""location"").addRange(""0-100"", 0.0, 100.0)))",".addAggregation(histogram(""histo"").field(""value"").interval(1L).minDocCount(0)                         .subAggregation(geoDistance(""geo_dist"").field(""location"").point(""52.3760, 4.894"").addRange(""0-100"", 0.0, 100.0)))"
316,a241983c9d7def1927406cf7db9a9b5c7c23442a,859f9e69b7927d06fa866b6fd3016366ddff52ba,ed7bc5ba16d8746de5f709508db6d3d3c60ef574,Mon Feb 01 14:38:33 CET 2016,core/src/test/java/org/elasticsearch/search/aggregations/bucket/NestedIT.java,".addAggregation(histogram(""histo"").field(""value"").interval(1l).minDocCount(0)                         .subAggregation(nested(""nested"", ""nested"")))",".addAggregation(histogram(""histo"").field(""value"").interval(1L).minDocCount(0)                         .subAggregation(nested(""nested"").path(""nested"")))"
317,a241983c9d7def1927406cf7db9a9b5c7c23442a,859f9e69b7927d06fa866b6fd3016366ddff52ba,ed7bc5ba16d8746de5f709508db6d3d3c60ef574,Mon Feb 01 14:38:33 CET 2016,core/src/test/java/org/elasticsearch/search/aggregations/pipeline/DerivativeIT.java,".extendedBounds(new ExtendedBounds(0l, (long) numBuckets_empty_rnd - 1))                                 .subAggregation(derivative(""deriv"", ""_count"").gapPolicy(randomFrom(GapPolicy.values()))))",".extendedBounds(0L, (long) numBuckets_empty_rnd - 1)                                 .subAggregation(derivative(""deriv"").setBucketsPaths(""_count"").gapPolicy(randomFrom(GapPolicy.values()))))"
318,a241983c9d7def1927406cf7db9a9b5c7c23442a,859f9e69b7927d06fa866b6fd3016366ddff52ba,ed7bc5ba16d8746de5f709508db6d3d3c60ef574,Mon Feb 01 14:38:33 CET 2016,core/src/test/java/org/elasticsearch/search/aggregations/pipeline/DerivativeIT.java,".extendedBounds(new ExtendedBounds(0l, (long) numBuckets_empty_rnd - 1))",".extendedBounds(0L, (long) numBuckets_empty_rnd - 1)"
319,859f9e69b7927d06fa866b6fd3016366ddff52ba,187009c12c4b7c10f03270fa9c9ea8f919417a6c,74a1959c3b59d9ddd4af8656dfb9b0d575bac557,Fri Jan 29 12:58:19 CET 2016,core/src/main/java/org/elasticsearch/search/aggregations/bucket/significant/heuristics/ScriptHeuristic.java,"initialize(context.scriptService(), context);","searchScript = context.scriptService().executable(script, ScriptContext.Standard.AGGS, Collections.emptyMap());         searchScript.setNextVar(""_subset_freq"", subsetDfHolder);         searchScript.setNextVar(""_subset_size"", subsetSizeHolder);         searchScript.setNextVar(""_superset_freq"", supersetDfHolder);         searchScript.setNextVar(""_superset_size"", supersetSizeHolder);"
320,859f9e69b7927d06fa866b6fd3016366ddff52ba,187009c12c4b7c10f03270fa9c9ea8f919417a6c,74a1959c3b59d9ddd4af8656dfb9b0d575bac557,Fri Jan 29 12:58:19 CET 2016,core/src/main/java/org/elasticsearch/search/internal/DefaultSearchContext.java,"public DefaultSearchContext(long id, ShardSearchRequest request, SearchShardTarget shardTarget,                                 Engine.Searcher engineSearcher, IndexService indexService, IndexShard indexShard,                                 ScriptService scriptService, PageCacheRecycler pageCacheRecycler,                                 BigArrays bigArrays, Counter timeEstimateCounter, ParseFieldMatcher parseFieldMatcher,                                 TimeValue timeout     ) {         super(parseFieldMatcher);         this.id = id;         this.request = request;         this.searchType = request.searchType();         this.shardTarget = shardTarget;         this.engineSearcher = engineSearcher;         this.scriptService = scriptService;         this.pageCacheRecycler = pageCacheRecycler;         // SearchContexts use a BigArrays that can circuit break         this.bigArrays = bigArrays.withCircuitBreaking();         this.dfsResult = new DfsSearchResult(id, shardTarget);         this.queryResult = new QuerySearchResult(id, shardTarget);         this.fetchResult = new FetchSearchResult(id, shardTarget);         this.indexShard = indexShard;         this.indexService = indexService;         this.searcher = new ContextIndexSearcher(engineSearcher, indexService.cache().query(), indexShard.getQueryCachingPolicy());         this.timeEstimateCounter = timeEstimateCounter;         this.timeoutInMillis = timeout.millis();     }","public DefaultSearchContext(long id, ShardSearchRequest request, SearchShardTarget shardTarget, Engine.Searcher engineSearcher,             IndexService indexService, IndexShard indexShard, ScriptService scriptService, PageCacheRecycler pageCacheRecycler,             BigArrays bigArrays, Counter timeEstimateCounter, ParseFieldMatcher parseFieldMatcher, TimeValue timeout,             FetchPhase fetchPhase) {         super(parseFieldMatcher, request);         this.id = id;         this.request = request;         this.fetchPhase = fetchPhase;         this.searchType = request.searchType();         this.shardTarget = shardTarget;         this.engineSearcher = engineSearcher;         this.scriptService = scriptService;         this.pageCacheRecycler = pageCacheRecycler;         // SearchContexts use a BigArrays that can circuit break         this.bigArrays = bigArrays.withCircuitBreaking();         this.dfsResult = new DfsSearchResult(id, shardTarget);         this.queryResult = new QuerySearchResult(id, shardTarget);         this.fetchResult = new FetchSearchResult(id, shardTarget);         this.indexShard = indexShard;         this.indexService = indexService;         this.searcher = new ContextIndexSearcher(engineSearcher, indexService.cache().query(), indexShard.getQueryCachingPolicy());         this.timeEstimateCounter = timeEstimateCounter;         this.timeoutInMillis = timeout.millis();     }"
321,23d41ce42f32af5c238b7466a65a82a9b95edf9c,744875e03f2596d06425afbfc3a957f84ff0fb51,bc6de733d12ecca33f49b44cdcefe5f16c5bb5c0,Thu Jan 28 15:07:00 CET 2016,core/src/main/java/org/elasticsearch/common/settings/ClusterSettings.java,ESLoggerFactory.LOG_DEFAULT_LEVEL_SETTING         ESLoggerFactory.LOG_LEVEL_SETTING)));,ThreadContext.DEFAULT_HEADERS_SETTING)));
